ID;Aktywny(0 lub 1);Nazwa;Kategorie(x, y, z...);Cena bez podatku. (netto);ID reguły podatku;Koszt własny;W sprzedaży(0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia(rrrr-mm-dd);Rabat do dnia(rrrr-mm-dd);Indeks #;Kod dostawcy;Dostawca;Marka;Kod EAN13;Kod kreskowy;UPC;Podatek ekologiczny;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Otrzymuj powiadomienie o niskim stanie magazynów przez e-mail;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi(x, y, z...);Meta - tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia(0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę(0 = Nie, 1 = Tak);Adresy URL zdjęcia(x, y, z...);Tekst alternatywny dla zdjęć(x, y, z...);Usuń istniejące zdjęcia(0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online(0 = Nie, 1 = Tak);Stan:;Konfigurowalny(0 = Nie, 1 = Tak);Można wgrywać pliki(0 = Nie, 1 = Tak);Pola tekstowe(0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt(0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia(rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria(x, y, z...)
247;1;CONTRAST HOODIE - Bluza - ecru;Bluzy;130;1;118;1;;10;2022-12-20;2022-12-24;;;;SIKSILK;;;;;;;;0,85;;;15;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kieszenie: Kieszeń typu kangur<br />Szczegóły: Elastyczna talia, haft<br />Numer produktu: SIF22S0HL-A11<br /><br /><b>Rozmiar i krój</b><br />Fason: Loose fit<br />Kształt: Zwężany<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 68 cm w rozmiarze 38<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e885c5f257a444b49a344ff42847c9fd/38c13f1c859a43b3a5a057ce5ee641dd.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
248;1;REGULAR FIT - Bluza - black;Bluzy;175;1;159;1;;10;2022-12-20;2022-12-24;;;;Nike Sportswear;;;;;;;;0,73;;;9;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: NI122S0CH-Q11<br /><br /><b>Rozmiar i krój</b><br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/a21868aa886c35789f78f855be186eaf/09ebfdde281946b08ddf5e81f4f7eb74.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
249;1;JORHIDE CREW NECK - Bluza - navy blazer;Bluzy;58;1;52;1;;10;2022-12-20;2022-12-24;;;;Jack & Jones;;;;;;;;0,8200000000000001;;;15;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Melanż<br />Szczegóły: Elastyczna talia, haft<br />Numer produktu: JA222S165-K13<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 68 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/ed4bfe9aa22f412aa91e8d69bcc43230/d8b90a0829fd4337ae3c1dfcc056e3dd.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
250;1;Bluza z kapturem - caviar;Bluzy;168;1;153;1;;10;2022-12-20;2022-12-24;;;;Kappa;;;;;;;;0,16;;;13;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Regulowany<br />Kieszenie: Kieszeń typu kangur<br />Szczegóły: Bordura, elastyczna talia<br />Numer produktu: 10K42G01Y-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 187 cm wzrostu i nosi rozmiar L<br />Fason: Regular Fit<br />Kształt: Zwężany<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 76 cm w rozmiarze L<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/bde3168386494807aa759e2a37186153/eaf7dbfbceae464494e4b1866aa77d84.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
251;1;BHSPEEDY - Bluza rozpinana - black;Bluzy;128;1;117;1;;10;2022-12-20;2022-12-24;;;;Blend;;;;;;;;0,08;;;20;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 55% bawełna, 45% poliester<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Zapięcie: Zamek błyskawiczny<br />Wzór: Kolor jednolity<br />Szczegóły: Zamek błyskawiczny<br />Numer produktu: BL522S031-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 181 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/0cb6dee975c144f08bf26e90bb8f9ef2/5e0b1c04b70a4530b82cbfd05df4a68f.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
252;1;PLAIN CREW - Bluza - dark blue;Bluzy;186;1;169;1;;10;2022-12-20;2022-12-24;;;;Lee;;;;;;;;0,81;;;23;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% poliuretan<br /><br /><b>Szczegóły produktu</b><br />Numer produktu: LE422S00R-K11<br /><br /><b>Rozmiar i krój</b><br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/f933afc7c5ae458795ffbaf5c86dfd03/10825f8c0de34c5389ff647a5c9c7fab.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
253;1;Bluza - grey;Bluzy;84;1;76;1;;10;2022-12-20;2022-12-24;;;;Trendyol;;;;;;;;0,79;;;16;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Numer produktu: TRU22S01N-C11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/f1640e4bed1c4c30bcd47c315411f7fb/a4bf0295ee7248e5baf2e83a28c5389e.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
254;1;NEW HOODIE - Bluza z kapturem - white;Bluzy;255;1;232;1;;10;2022-12-20;2022-12-24;;;;adidas Sportswear;;;;;;;;0,51;;;19;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 82% bawełna, 18% poliester<br />Struktura/rodzaj materiału: Dres<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Kolor jednolity<br />Numer produktu: ADQ22S001-A11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/901fd725174d4975bffbf9087055364c/60e5eb7016c94acabc6d241323dc544a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
255;1;FUJI UNISEX - Bluza - red;Bluzy;153;1;139;1;;10;2022-12-20;2022-12-24;;;;BDG Urban Outfitters;;;;;;;;0,12;;;3;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 50% bawełna, 50% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: QX7210066-G11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Loose fit<br />Kształt: Bombka<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 73 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/fa8036fa860543239d4c162cacc1d0e4/25ae9c108966471fbaf2616dfffe7f06.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
256;1;DRY FIT STANDARD HOODIE - Bluza z kapturem - black/pale ivory;Bluzy;198;1;180;1;;10;2022-12-20;2022-12-24;;;;Nike Performance;;;;;;;;0,97;;;5;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 61% bawełna, 39% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszenie zamykane na zamek, Kieszeń typu kangur<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: N1242G0W0-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 68 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/418bea2c173548b38e11525a9649eeb0/f391382c0fce45f39d26a37878d3652b.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
257;1;CREW - Bluza - black/white;Bluzy;142;1;129;1;;10;2022-12-20;2022-12-24;;;;Nike Sportswear;;;;;;;;0,02;;;25;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia, haft<br />Numer produktu: NI122S0LH-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 186 cm wzrostu i nosi rozmiar M<br />Fason: Loose fit<br />Kształt: Zwężany<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 75 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/94787118ccd04ebeadf2b935be72c86d/44467d46a94c4ff49980993029ebd0fe.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
258;1;Bluza z kapturem - desert sage;Bluzy;65;1;59;1;;10;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,72;;;3;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: PI922S038-M11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 187 cm wzrostu i nosi rozmiar L<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 71 cm w rozmiarze L<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e1556874702a309387997832dfe215e6/2f9743d800494469bb4493318d32bd79.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
259;1;100 GLACIER FULL ZIP - Kurtka z polaru - thyme;Bluzy;259;1;236;1;;10;2022-12-20;2022-12-24;;;;The North Face;;;;;;;;0,32;;;27;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% poliester<br />Struktura/rodzaj materiału: Polar<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Stojący kołnierzyk<br />Zapięcie: Zamek błyskawiczny<br />Kieszenie: Kieszenie zamykane na zamek<br />Wzór: Kolor jednolity<br />Szczegóły: Zakryte zapięcie<br />Numer produktu: TH342G078-M11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 68 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c1b711fbf7714d9e9677e4b47a76dd5d/3b08ad5ae8fc499db4a291f88234252d.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
260;1;Bluza - dark blue;Bluzy;62;1;56;1;;10;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,62;;;27;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Numer produktu: PI922SA09-K11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 185 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 71 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/8599ce30950f3f859b4ffac573566e93/bc32046828cf4d5392eebc03678c8911.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
261;1;Bluza - bordeaux;Bluzy;87;1;79;1;;10;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,44;;;19;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: PI922S01N-G11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar L<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 69 cm w rozmiarze L<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/9b25022f312f4a7db9ddd021f334e7e4/d4ab4ccae6744e0db7173ac2cae02fa7.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
262;1;EKREM SWEAT O NECK - Bluza - dark sapphire;Bluzy;195;1;177;1;;10;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,76;;;21;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dres<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Numer produktu: US222S03A-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e3b60fa7d1584df0adac0f3fbddefbb8/cd16e981d30f491c85466acf1c9c0a74.png?imwidth=300;;1;;;;;;;;;;;;;;;;;
263;1;PLAIN CREW  - Bluza - black;Bluzy;186;1;169;1;;10;2022-12-20;2022-12-24;;;;Lee;;;;;;;;0,33;;;10;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: LE422S02L-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar L<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 74 cm w rozmiarze L<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/6e544e927c0f4e5ba26bfe314b1ad2cc/13c7eaec0be44cf498e9bf86c254949a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
264;1;HONG - Bluza - black;Bluzy;130;1;118;1;;10;2022-12-20;2022-12-24;;;;Lee Cooper;;;;;;;;0,47000000000000003;;;6;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: 1LE22S019-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/84a475248d2c4d73bbc34b989064f1f7/d05f42e384ec489d8321b5a05967a01c.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
265;1;CORE OVERHEAD HOODIE - Bluza - khaki;Bluzy;142;1;129;1;;10;2022-12-20;2022-12-24;;;;SIKSILK;;;;;;;;0,96;;;7;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Kolor jednolity<br />Numer produktu: SIF22S0EX-N11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 185 cm wzrostu i nosi rozmiar 48<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 67 cm w rozmiarze 48<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/35099562b70f45aeb27ce9e6207c9332/d6c74029605e481db6af179b955d9f60.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
266;1;BASIC - Bluza z kapturem - blue/grey;Bluzy;81;1;74;1;;10;2022-12-20;2022-12-24;;;;PULL&BEAR;;;;;;;;0,22;;;15;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 51% bawełna, 49% poliester<br />Struktura/rodzaj materiału: Dres<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: PUC21007Q-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e2c7c1bc7d9c43d7b7b002416dd729ff/f5c4f16af6004e87aa4d4db6a90a1c03.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
267;1;RI AOP CREW - Bluza - forest green;Bluzy;93;1;85;1;;10;2022-12-20;2022-12-24;;;;Reebok;;;;;;;;0,41000000000000003;;;11;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 70% bawełna, 30% poliester<br />Wskazówki pielęgnacyjne: Pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: RE542G0D5-M11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/93be37970017474f8342788df09aaa0a/5b1bc5cf54bd43519147352463375305.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
268;1;Bluza z kapturem - khaki;Bluzy;87;1;79;1;;10;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,95;;;24;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: YO122S09V-N11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 186 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 72 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/7f8ae8689e723078a1f0d94eac4e54b4/bc1212a9952041d886a26d3b7a2c4b00.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
269;1;BHSPEEDY - Bluza rozpinana - ensign blu;Bluzy;138;1;126;1;;10;2022-12-20;2022-12-24;;;;Blend;;;;;;;;0,99;;;22;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 55% bawełna, 45% poliester<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Zapięcie: Zamek błyskawiczny<br />Wzór: Kolor jednolity<br />Szczegóły: Zamek błyskawiczny<br />Numer produktu: BL522S031-K12<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 181 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/1277e9c6e8e947ceb98ce420750742cb/d057dce791e24a4084ae9f4134fb8a60.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
270;1;CHEST LOGO CREW - Bluza - dark sapphire;Bluzy;186;1;169;1;;10;2022-12-20;2022-12-24;;;;Timberland;;;;;;;;0,56;;;13;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 90% bawełna, 10% poliester<br />Struktura/rodzaj materiału: Dres<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: TI122S04M-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e6a993c6a31844288bbb1ca388c9ed68/8cb6cc0497b14b8c85f258742834a175.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
271;1;BHALIO - Bluza rozpinana - black;Bluzy;150;1;136;1;;10;2022-12-20;2022-12-24;;;;Blend;;;;;;;;0,77;;;26;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 60% bawełna, 40% poliester<br />Struktura/rodzaj materiału: Dres<br />Zawiera elementy skórzane: Tak<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierz stojący<br />Zapięcie: Zamek błyskawiczny<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: BL522Q051-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 181 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 78 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/176ac93cf68b3df08a57f9ed77e11566/66909fca5ef64322ac052fcd3ae5f88d.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
272;1;Bluza - red orange;Bluzy;204;1;186;1;;10;2022-12-20;2022-12-24;;;;Calvin Klein Performance;;;;;;;;0,34;;;10;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 87% bawełna, 13% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: CKA42G01A-H11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Zwężany<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 70 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/157e9026d9074c39a58586774089fc9a/5b30d321f4544fdf87354ecb7706d057.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
