ID;Aktywny(0 lub 1);Nazwa;Kategorie(x, y, z...);Cena bez podatku. (netto);ID reguły podatku;Koszt własny;W sprzedaży(0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia(rrrr-mm-dd);Rabat do dnia(rrrr-mm-dd);Indeks #;Kod dostawcy;Dostawca;Marka;Kod EAN13;Kod kreskowy;UPC;Podatek ekologiczny;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Otrzymuj powiadomienie o niskim stanie magazynów przez e-mail;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi(x, y, z...);Meta - tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia(0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę(0 = Nie, 1 = Tak);Adresy URL zdjęcia(x, y, z...);Tekst alternatywny dla zdjęć(x, y, z...);Usuń istniejące zdjęcia(0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online(0 = Nie, 1 = Tak);Stan:;Konfigurowalny(0 = Nie, 1 = Tak);Można wgrywać pliki(0 = Nie, 1 = Tak);Pola tekstowe(0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt(0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia(rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria(x, y, z...)
294;1;MANTIS HOODY - Bluza - black;Bluzy;182;1;166;1;;10;2022-12-20;2022-12-24;;;;Ellesse;;;;;;;;0,4;;;22;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: EL922S099-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Zwężany<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 75 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e24d9f1bbbc941c3904b372a423c3cf3/d7d212b90b924aff8a82226dc3b243c5.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
295;1;WINTER - Bluza z kapturem - rattan;Bluzy;284;1;258;1;;10;2022-12-20;2022-12-24;;;;Jordan;;;;;;;;0,69;;;19;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% poliester<br />Struktura/rodzaj materiału: Polar<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: JOC22S047-B11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 187 cm wzrostu i nosi rozmiar M<br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 67 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/50483be684684c9eab444a26dc9f96df/33e562a7affa4d48b30d9f184b7be8e9.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
296;1;FULL - Bluza rozpinana - dunkelblau;Bluzy;203;1;185;1;;10;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,92;;;11;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 60% bawełna, 40% poliester<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierz stojący<br />Zapięcie: Zamek błyskawiczny<br />Kieszenie: Kieszenie zamykane na zamek<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: US222S02B-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/b57231b9880c43eb8018992382940cc2/1247a3a7167541778138b69ee571a622.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
297;1;BHSPEEDY - Bluza rozpinana - navy;Bluzy;132;1;120;1;;10;2022-12-20;2022-12-24;;;;Blend;;;;;;;;0,79;;;12;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 55% bawełna, 45% poliester<br />Struktura/rodzaj materiału: Dres<br />Zawiera elementy skórzane: Tak<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Zapięcie: Zamek błyskawiczny<br />Wzór: Melanż<br />Szczegóły: Elastyczna talia<br />Numer produktu: BL522S031-K11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 181 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 74 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/bbccdf57b10245ffbfb47111f67a8618/a7bbd2700473498f929d15328d860abf.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
298;1;Bluza z kapturem - black;Bluzy;227;1;206;1;;10;2022-12-20;2022-12-24;;;;Nike Sportswear;;;;;;;;0,3;;;21;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% poliester<br />Struktura/rodzaj materiału: Dres<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: NI122S0MS-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/81bafecb2abd4bf090bda5a802c8af52/be17ace83bb2496eab193290744ed745.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
299;1;WIND WATER EARTH AND SKY - Bluza z kapturem - balsam green;Bluzy;178;1;162;1;;10;2022-12-20;2022-12-24;;;;Timberland;;;;;;;;0,79;;;14;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 80% bawełna, 20% elastan<br /><br /><b>Szczegóły produktu</b><br />Wzór: Nadruk<br />Numer produktu: TI122S050-M11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Długość: Standardowa<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/6069480f020a46e2bda722ea303d1760/2ee14d928efb4729b54dcd3245a40251.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
300;1;JJSTAMP CREW NECK - Bluza - black;Bluzy;68;1;62;1;;10;2022-12-20;2022-12-24;;;;Jack & Jones;;;;;;;;0,8;;;14;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 60% bawełna, 40% akryl<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: JA222S29Q-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Zwężany<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 67 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/db62c959ae324f7ab7faf47f9003c209/cf54e209f641478bb4abbe31ea71b04f.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
301;1;Bluza z kapturem - black;Bluzy;71;1;64;1;;10;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,2;;;3;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 50% bawełna, 50% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 40°C, nie suszyć w suszarce bębnowej<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: PI922S0GJ-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Zwężany<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 71 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e2d5ea90de5d47e7966fa6733a571c78/0c2096a1041f4a18a46e6ab4f2c1c2e8.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
302;1;Bluza - gris fonce;Bluzy;174;1;158;1;;10;2022-12-20;2022-12-24;;;;Canadian Peak;;;;;;;;0,4;;;20;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 65% bawełna, 35% poliester<br />Struktura/rodzaj materiału: Dres<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Zapięcie: Zamek błyskawiczny<br />Kieszenie: Kieszenie zamykane na zamek<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: ZZLP1C035-C00<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/dfdbc90d5dc543769cd30752d9652e4f/8806877a45734c3b9900337efec71e50.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
303;1;HIGH SHINE CREW NECK - Bluza - black;Bluzy;182;1;166;1;;10;2022-12-20;2022-12-24;;;;Calvin Klein Jeans;;;;;;;;0,85;;;26;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 57% bawełna, 43% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: C1822S0A5-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 185 cm wzrostu i nosi rozmiar M<br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 65 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/6af8f92e80ef4b858c18b63e599c7e0c/a80435d2d7c34d7aadb6345a74f52fac.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
304;1;ONSNIKOLAI HIGH NECK - Bluza z polaru - dark navy;Bluzy;81;1;74;1;;10;2022-12-20;2022-12-24;;;;Only & Sons;;;;;;;;0,59;;;9;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% poliester<br />Struktura/rodzaj materiału: Polar<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Typu troyer<br />Numer produktu: OS322S0L4-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Długa<br />Długość rękawa: Długi rękaw<br />Cała długość: 75 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/acc67b6a7adc478a9b73a8170d3195cc/819d080936224aaa927aa91296021aff.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
305;1;Bluza z kapturem - black;Bluzy;81;1;74;1;;10;2022-12-20;2022-12-24;;;;PULL&BEAR;;;;;;;;0,81;;;19;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 51% bawełna, 49% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, nie wybielać<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Kolor jednolity<br />Numer produktu: PUC22S0IS-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Bardzo długa<br />Długość rękawa: Bardzo długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/dbfbb686447345e2a04f222fbd0c4dba/fa1f20877a1e46a8bc0734fb12d40e46.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
306;1;ELAF - Bluza - tawny port;Bluzy;209;1;190;1;;10;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,4;;;8;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: US222S03F-G11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/69bb93f122e44d45b92cd6814d9be4ac/859e4def422c48819908839f5eae6ed9.png?imwidth=300;;1;;;;;;;;;;;;;;;;;
307;1;CHRISTMAS - Bluza - navy blue;Bluzy;133;1;121;1;;10;2022-12-20;2022-12-24;;;;Trendyol;;;;;;;;0,62;;;27;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 68% bawełna, 32% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: TRU22S07D-K11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/756b966995594be887768238b34f7afc/c33a360493204edd842d67cde51c6d48.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
308;1;Bluza z kapturem - black/liquid lime;Bluzy;243;1;221;1;;10;2022-12-20;2022-12-24;;;;Jordan;;;;;;;;0,04;;;26;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 61% bawełna, 39% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Regulowany<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: JOC42G02X-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 185 cm wzrostu i nosi rozmiar M<br />Fason: Loose fit<br />Kształt: Zwężany<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 72 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/f7644d5d321a4062b57d34e3229bda5d/6936381249274dd7a3e0755f07c47b26.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
309;1;SCRIPT EMBROIDERY - Bluza - black;Bluzy;163;1;148;1;;10;2022-12-20;2022-12-24;;;;SIKSILK;;;;;;;;0,38;;;19;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dres<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Szczegóły: Elastyczna talia, haft<br />Numer produktu: SIF21J05J-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/f6e8a3d0f0984181881abdfe7f1fcd91/1ed2dcb0a7cd4608b7c23a59d6a88ea7.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
310;1;JETS - Bluza z kapturem - mottled grey;Bluzy;113;1;103;1;;10;2022-12-20;2022-12-24;;;;PULL&BEAR;;;;;;;;0,97;;;26;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 65% poliester, 35% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: PUC22S0NG-C11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/7035291da5014ae4a88e789ddad2da34/db02cd79233a4606b3fe4cacd99ea617.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
311;1;FRILO ZIP  - Bluza rozpinana - grey melange;Bluzy;180;1;164;1;;10;2022-12-20;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,23;;;16;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Zapięcie: Zamek błyskawiczny<br />Wzór: Melanż<br />Szczegóły: Elastyczna talia<br />Numer produktu: US222S03D-C11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/77fa729212d246219c0adfc107c4693b/e4e9840cfa2b4586bd538f43088168ab.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
312;1;SEASONAL LOGO - Bluza z kapturem - washed black;Bluzy;194;1;177;1;;10;2022-12-20;2022-12-24;;;;Lee;;;;;;;;0,98;;;23;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: LE422S046-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/8b8cb5f867b44758a7f549be3e3b88fb/38ff394498664f7ca2048b72375b49d2.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
313;1;Kurtka z polaru - deep black;Bluzy;109;1;99;1;;10;2022-12-20;2022-12-24;;;;4F;;;;;;;;0,7;;;8;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 60% bawełna, 40% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kołnierz stojący<br />Zapięcie: Zamek błyskawiczny<br />Kieszenie: Dwuczęściowa kieszeń typu kangur<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: 4F042G00M-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 189 cm wzrostu i nosi rozmiar M<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 74 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/bd1ca853fcf441f6a6660c31145f9bf7/88a59a6a011648299af0cff74bd118e0.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
314;1;Bluza - grey melange/black;Bluzy;79;1;72;1;;10;2022-12-20;2022-12-24;;;;Pier One;;;;;;;;0,58;;;11;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Melanż<br />Numer produktu: PI922SA1B-C12<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 73 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/d38ecd3b0c9b33adaf302985060c2322/737560b7968a4c509c2c44501db8e2d3.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
315;1;Bluza z kapturem - black;Bluzy;179;1;163;1;;10;2022-12-20;2022-12-24;;;;New Balance;;;;;;;;0,25;;;8;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dres<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Melanż<br />Szczegóły: Elastyczna talia<br />Numer produktu: NE222S04I-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Bardzo długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/de92d4562e514abe8b1ed2a31f15dbca/2458713139ed47c68ed58da3707bc2cb.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
316;1;HERITAGE HOODIE - Bluza z kapturem - dark beetroot;Bluzy;219;1;199;1;;10;2022-12-20;2022-12-24;;;;Nike Performance;;;;;;;;0,45;;;26;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 59% bawełna, 41% poliester<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Regulowany<br />Kieszenie: Kieszeń typu kangur<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: N1242G0RE-G12<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar M<br />Fason: Loose fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 70 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/de391603cc534bc9b0ee7bbbf6025bee/1eb2acc5e7e6414c83562858ad75416a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
317;1;VARSITY  - Bluza - black;Bluzy;131;1;119;1;;10;2022-12-20;2022-12-24;;;;Wrangler;;;;;;;;0,09;;;12;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 100% bawełna<br />Struktura/rodzaj materiału: Dres<br /><br /><b>Szczegóły produktu</b><br />Rodzaj dekoltu: Okrągły<br />Wzór: Kolor jednolity<br />Szczegóły: Elastyczna talia<br />Numer produktu: WR122S03O-Q11<br /><br /><b>Rozmiar i krój</b><br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/1857314c3bc3493c94bc901e0ec5246a/789f574735ca4d26831aaebdd4186600.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
318;1;GADREAK - Bluza - white/mgrey;Bluzy;174;1;158;1;;10;2022-12-20;2022-12-24;;;;Canadian Peak;;;;;;;;0,78;;;16;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 63% bawełna, 37% poliester<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: ZZO14D124-A00<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 188 cm wzrostu i nosi rozmiar L<br />Fason: Regular Fit<br />Kształt: Prosty<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 72 cm w rozmiarze L<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/5729798e99534c39af099c09a5505fe3/975911deb7ed4d6cb3723365eb53099c.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
319;1;Bluza z kapturem - black;Bluzy;79;1;72;1;;10;2022-12-20;2022-12-24;;;;YOURTURN;;;;;;;;0,14;;;30;;;;;;;;;<br /><b>Materiał i wskazówki pielęgnacyjne</b><br />Materiał: 50% poliester, 50% bawełna<br />Struktura/rodzaj materiału: Dres<br />Wskazówki pielęgnacyjne: Nie suszyć w suszarce bębnowej, pranie w pralce w 30°C, pranie delikatne<br /><br /><b>Szczegóły produktu</b><br />Kształt kołnierza: Kaptur<br />Kaptur: Ściągany kaptur<br />Wzór: Nadruk<br />Szczegóły: Elastyczna talia<br />Numer produktu: YO121000X-Q11<br /><br /><b>Rozmiar i krój</b><br />Wzrost modela: Nasz model ma 186 cm wzrostu i nosi rozmiar M<br />Długość: Standardowa<br />Długość rękawa: Długi rękaw<br />Cała długość: 69 cm w rozmiarze M<br />;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/6ad6ab1101ca396ebb74f7dcf3b7ff1b/d51da180991948bb841fa7946884aaa5.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
