ID;Aktywny(0 lub 1);Nazwa;Kategorie(x, y, z...);Cena bez podatku. (netto);ID reguły podatku;Koszt własny;W sprzedaży(0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia(rrrr-mm-dd);Rabat do dnia(rrrr-mm-dd);Indeks #;Kod dostawcy;Dostawca;Marka;Kod EAN13;Kod kreskowy;UPC;Podatek ekologiczny;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Otrzymuj powiadomienie o niskim stanie magazynów przez e-mail;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi(x, y, z...);Meta - tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia(0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę(0 = Nie, 1 = Tak);Adresy URL zdjęcia(x, y, z...);Tekst alternatywny dla zdjęć(x, y, z...);Usuń istniejące zdjęcia(0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online(0 = Nie, 1 = Tak);Stan:;Konfigurowalny(0 = Nie, 1 = Tak);Można wgrywać pliki(0 = Nie, 1 = Tak);Pola tekstowe(0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt(0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia(rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria(x, y, z...)
122;1;Koszula - black/white;Koszule;85;1;77;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,38;;;30;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/cb0726f536aa3715ac8215b7f0adfe18/c00c1a645db34dd993cad782284ff6ec.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
123;1;Koszula - light blue;Koszule;67;1;61;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,14;;;83;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/5c04739c22583cc59920bd9e8f8e68c8/1fc5548ced7047fe9652a2d8a46e7764.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
124;1;Koszula - blue;Koszule;79;1;72;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,85;;;52;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/442680314d0b329a932ffb2b2eb26507/e4c294344c28453b99da11ad6e193c3c.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
125;1;ORIGINAL STRETCH - Koszula - black;Koszule;211;1;192;1;;25;2022-12-21;2022-12-24;;;;Tommy Jeans;;;;;;;;0,56;;;20;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/8d70400e86bb41f68e0ff35706c9e229/88e152e0b9f24b6a8d9ae3c6efff7784.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
126;1;Koszula - khaki;Koszule;96;1;87;1;;25;2022-12-21;2022-12-24;;;;DeFacto;;;;;;;;0,64;;;35;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/158fa9f743ad4bb5b173ad6bebee03c7/af412558ea73477c9915b79bd01e2c66.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
127;1;Koszula - dark green;Koszule;89;1;81;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,04;;;22;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c8afeef72ce13ed58f7f2924a03ee9b3/998cb80d023b49e69d99b1bf4e87cb42.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
128;1;SDTYLER LS 21103247 - Koszula biznesowa - insignia;Koszule;113;1;103;1;;25;2022-12-21;2022-12-24;;;;Solid;;;;;;;;0,38;;;19;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/32873826ba4a3ad789041412397898a5/632b0cc33fcf4c65a7fa109bce17ba79.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
129;1;LONG SLEEVE SPORT SHIRT - Koszula - black;Koszule;438;1;398;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,54;;;92;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/7833b5247f0948529141e6660882dabf/5cdb060163ec4cda8326ee6a89b37cf1.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
130;1;KLASSISCHES - Koszula biznesowa - black;Koszule;97;1;88;1;;25;2022-12-21;2022-12-24;;;;Only & Sons;;;;;;;;0,63;;;84;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/78b5272368c53e22b2bd017e8621f244/ecc0e6f646d843958458aac23afda11d.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
131;1;Koszula - white;Koszule;103;1;94;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,13;;;20;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e127d315d492307c8b043c3729ec8b5d/386f2aa036de4ae889e64fee98b3f336.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
132;1;SDTYLER LS 21103247 - Koszula biznesowa - black;Koszule;113;1;103;1;;25;2022-12-21;2022-12-24;;;;Solid;;;;;;;;0,71;;;48;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/49085c1a3dd832f0b3050ecce2947c4b/277237ae50644914bacbc664149a4694.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
133;1;Koszula - white;Koszule;115;1;104;1;;25;2022-12-21;2022-12-24;;;;River Island;;;;;;;;0,96;;;93;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/0f0e484b2d1f4582b86cebc750844ac8/51324f00d64449858083d48a1d25283e.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
134;1;Koszula - dark blue/red;Koszule;85;1;77;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,99;;;78;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c0eb6fe7f4913bf6b6aa0542fadf1b36/e8ba7deb961248c8bdb4e754c572543a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
135;1;STANDARD COLLAR SHIRT - Koszula biznesowa - black;Koszule;219;1;199;1;;25;2022-12-21;2022-12-24;;;;SIKSILK;;;;;;;;0,72;;;21;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/2d5c700b61cd37388ab32009a4e58e16/ee64ea9ccf85407998509c770fe13bf0.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
136;1;Koszula - light umber;Koszule;121;1;110;1;;25;2022-12-21;2022-12-24;;;;Lee;;;;;;;;0,66;;;63;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/65f5ea7dfda14652a09a213fa43c15a1/6f783c75a34b404086873f7fbd3e79d2.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
137;1;ARMIN - Koszula - dark sapphire;Koszule;207;1;189;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,99;;;18;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/5418db0cf2ff39818186182b62e414ad/1c7561a2adeb4f52a299169fe9cba5cd.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
138;1;SLIM FIT - Koszula - niebieski;Koszule;106;1;96;1;;25;2022-12-21;2022-12-24;;;;Pako Lorente;;;;;;;;0,46;;;54;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/ad007425f0cc400e9ac33bce9d2250bb/8ae32a4801e04f1888efeb256baf4bc7.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
139;1;SLIM FIT - Koszula - dark blue;Koszule;121;1;110;1;;25;2022-12-21;2022-12-24;;;;Massimo Dutti;;;;;;;;0,15;;;78;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/38a6045e6a814c14ad2ae8f470bd7b41/5d140d8133184c3fba066ebd24460f38.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
140;1;LANGARM - Koszula - navy;Koszule;191;1;174;1;;25;2022-12-21;2022-12-24;;;;Sir Raymond Tailor;;;;;;;;0,47;;;83;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c2fcbe3f2dfa4fdf93fe5936e236c2f0/fb60ed59f6ba4cd9af761f4c7ca58e40.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
141;1;CULTURE MAGNUS - Koszula - navy;Koszule;150;1;137;1;;25;2022-12-21;2022-12-24;;;;Denim Culture;;;;;;;;0,13;;;34;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/1856d3c762124d0db287be47670dcc18/47dd340d336d45208551a4947f8af9e6.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
142;1;Koszula - white;Koszule;80;1;73;1;;25;2022-12-21;2022-12-24;;;;TOM TAILOR DENIM;;;;;;;;0,79;;;92;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/dbadcdf232bd35b296dbf0597c7c424d/12e065a687184dbcbea3ed7a3d27aec2.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
143;1;JOE - Koszula - black;Koszule;237;1;216;1;;25;2022-12-21;2022-12-24;;;;BOSS;;;;;;;;0,96;;;26;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/5e5ea01e48a84a0aa214e7683d102768/8e54c0d469c74fc0a5378d037f00bc15.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
144;1;Koszula - black;Koszule;263;1;239;1;;25;2022-12-21;2022-12-24;;;;HUGO;;;;;;;;0,18;;;21;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/179e8f0c9dc44dfda044fbc6054b89a1/36009bb5e49a41c9a69c1147ec59bb7f.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
145;1;Koszula - biały;Koszule;81;1;74;1;;25;2022-12-21;2022-12-24;;;;Pako Lorente;;;;;;;;0,02;;;69;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/9a7044db8a3b4e419896a548886f17cd/36866d29d74f41dfaeda20b156b615e6.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
146;1;OXFORD BEACON - Koszula - slate grey;Koszule;114;1;103;1;;25;2022-12-21;2022-12-24;;;;Threadbare;;;;;;;;0,6;;;51;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/1de645a06ec54cbc8a47b0d14627da78/af3ac427352e45e69ae41fce7546824b.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
147;1;EMANUEL - Koszula - white;Koszule;210;1;191;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,29;;;26;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/4fdaa3f55dbc4f1bbb6e98aa98d6f1c0/51cbedd094544b148191bf2947b1fb11.png?imwidth=300;;1;;;;;;;;;;;;;;;;;
148;1;SLIM FIT OXFORD SHIRT - Koszula - blue/white;Koszule;357;1;324;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,12;;;4;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/754ef1b1734c3e6eb5c7ba6a1bdd9734/42dd92a814704d7bb29e042359516f28.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
149;1;Koszula - bordowy;Koszule;81;1;74;1;;25;2022-12-21;2022-12-24;;;;Pako Lorente;;;;;;;;0,59;;;20;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/2abde8ff25f64af28c7239599bfc1ad4/ed0fbb6d49174d5cb8c2a0bb68095b36.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
150;1;LONG SLEEVE - Koszula - newport navy;Koszule;240;1;218;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren Big & Tall;;;;;;;;0,98;;;84;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/25e98f23d09a4765960e83cd79d05c0f/d9515b538951490aaa6b13843df5aa2f.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
151;1;Koszula - navy/green multi;Koszule;402;1;365;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,42;;;91;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/af64cdde712a4e50b19a46432a2fce1a/8d029576dc2547689f57c9c9f8a62e50.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
152;1;JACKSON JACKET - Koszula - light blue;Koszule;121;1;110;1;;25;2022-12-21;2022-12-24;;;;Redefined Rebel;;;;;;;;0,22;;;37;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/42a8c6e7b50e42e88ac2e0e78a7ca45e/ffc03215931f4948b1a6afecb8f96a45.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
153;1;Koszula - dark blue;Koszule;57;1;52;1;;25;2022-12-21;2022-12-24;;;;WÓLCZANKA;;;;;;;;0,55;;;93;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/3066334050e247898b51a4138803a827/b66ed5d5f09d4f24be164530d2898e36.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
154;1;Koszula - wielokolorowy;Koszule;81;1;74;1;;25;2022-12-21;2022-12-24;;;;Pako Lorente;;;;;;;;0,35;;;77;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c632d1e53ec84afaa58596c975cc4c93/4d56621ac8024d8a99849460d69f2bc8.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
155;1;WYSZCZUPLONA - Koszula - black;Koszule;73;1;67;1;;25;2022-12-21;2022-12-24;;;;WÓLCZANKA;;;;;;;;0,36;;;27;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/18b6ceda11b546df8620de41e0b8e58e/da0bea3058ea4dee8d98afc172036757.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
156;1;FORM - Koszula - black;Koszule;226;1;205;1;;25;2022-12-21;2022-12-24;;;;Twisted Tailor;;;;;;;;0,72;;;67;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/f6e4ae0484233f17bf6f08c3293311d2/61b254036b114e21b1dc0447ab6e60a3.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
157;1;CUSTOM FIT DENIM SHIRT - Koszula - dark blue;Koszule;422;1;384;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,62;;;67;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/bba24756944c4ad0a9c0464ebe58ba62/d057a111779940b9b6e8cc502dd4c41f.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
158;1;LONG SLEEVE SPORT SHIRT - Koszula - rich ruby;Koszule;372;1;339;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,46;;;92;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/c8fde5baef164694b3d1057efda08876/659ee5f194c34a6ab1b073b265130b05.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
159;1;Koszula - blue, white;Koszule;81;1;74;1;;25;2022-12-21;2022-12-24;;;;Pako Lorente;;;;;;;;0,95;;;5;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e4b5cf6e75ef4231920823a3cee7e4f2/f7f0ccb2aad74e8cacaf367c311230f7.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
160;1;LONG SLEEVE - Koszula - lafayette blue;Koszule;328;1;299;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren Big & Tall;;;;;;;;0,44;;;20;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/cbace70bee4245c7a6cdb09679d254e6/4e613808adb64f2ea87666d63cfe8f5a.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
161;1;ALBION - Koszula - navy;Koszule;175;1;159;1;;25;2022-12-21;2022-12-24;;;;Denim Culture;;;;;;;;0,53;;;24;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/33de200f7093427b971bf94a2489a753/a1bd71897a8d4f91b5793c9722764869.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
162;1;ONSBRAD LIFE  - Koszula - dark navy;Koszule;73;1;67;1;;25;2022-12-21;2022-12-24;;;;Only & Sons;;;;;;;;0,62;;;66;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/11179f5221264b03819e04335ca6ac2e/635459d9a77e4630a1d72122d7c13e6e.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
163;1;TWOTONE DOTPRINT - Koszula - navy/blue;Koszule;292;1;265;1;;25;2022-12-21;2022-12-24;;;;Tommy Hilfiger;;;;;;;;0,91;;;16;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/1d4f9d3802d247089e91e12ac587590c/357ddf8c2a27469cb3fe057b5436f777.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
164;1;Koszula - dark blue;Koszule;206;1;187;1;;25;2022-12-21;2022-12-24;;;;BOSS;;;;;;;;0,87;;;77;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/35fcc9b3f3d54612a0d29be8cded4188/b561571e50a14bf681f3d6b47059d009.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
165;1;Koszula - olive;Koszule;94;1;86;1;;25;2022-12-21;2022-12-24;;;;Pier One;;;;;;;;0,6;;;8;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/e9d4816aa0c1402daa069bf751bc276c/1a91e4df02d045c38ad0432821fd1bf6.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
166;1;HAROLD - Koszula - navy;Koszule;110;1;100;1;;25;2022-12-21;2022-12-24;;;;Denim Culture;;;;;;;;0,23;;;52;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/1f48993177dc47d7ada44065a7bed8a4/cc927dccc6fd47f0844fa3321fd22c03.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
167;1;ERLIN - Koszula - crockery;Koszule;210;1;191;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,84;;;67;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/26a62ac90c474efcbcd0b5ec0e444dd5/552826a4ef444c44be250af117f28591.png?imwidth=300;;1;;;;;;;;;;;;;;;;;
168;1;ESMAR  - Koszula - navy mix;Koszule;210;1;191;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,15;;;46;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/0827ecb5c5b646259486fa4a24b452d9/bc406387d5b244988e7ed3749cf59eaf.png?imwidth=300;;1;;;;;;;;;;;;;;;;;
169;1;SLIM FIT  - Koszula - turquoise;Koszule;80;1;73;1;;25;2022-12-21;2022-12-24;;;;Massimo Dutti;;;;;;;;0,32;;;10;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/62e5f904ac744ea78c76dbe164d8d1fb/ca1b2a86558d43bc916f5319f53a4b38.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
170;1;ARMIN - Koszula - crockery;Koszule;182;1;165;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,07;;;67;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/728e82f221f1472b85035eeefd478b25/65da3b54bd384c039b8492e982730bcd.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
171;1;WYSZCZUPLONA - Koszula - multi-coloured;Koszule;65;1;59;1;;25;2022-12-21;2022-12-24;;;;WÓLCZANKA;;;;;;;;0,71;;;50;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/80c9c27b6d5a4ca6b3e62dc69562f6d8/3752a59bff5344568277ba4db5f46977.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
172;1;Koszula - bordeaux;Koszule;70;1;63;1;;25;2022-12-21;2022-12-24;;;;DeFacto;;;;;;;;0,2;;;26;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/dcb7bf8ac96b3d00a9180bb0d67890b3/cb3d1489309a4b9997c8a86ad70250ad.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
173;1;LIGHTWEIGHT CHEQUE  - Koszula - camel;Koszule;113;1;103;1;;25;2022-12-21;2022-12-24;;;;PULL&BEAR;;;;;;;;0,74;;;59;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/ac1f5863ed814aaaa7887080b6489d3e/078fb3333cf348eca0dcf38ae0038599.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
174;1;ESMAR  - Koszula - crockery;Koszule;210;1;191;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,03;;;17;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/89e5195b76194eba82ca4f458dc97c93/bcc8763e83be487eaaed7652d0ccfa4d.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
175;1;Koszula biznesowa - weiß;Koszule;106;1;96;1;;25;2022-12-21;2022-12-24;;;;FINSHLEY & HARDING;;;;;;;;0,65;;;38;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/794ec6eea3164679be6c52b41c9e93e1/98aba8808966404aab691d0a65cb51d1.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
176;1;EMANUEL - Koszula - dark sapphire;Koszule;210;1;191;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,31;;;11;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/699eb664d63c4913be2b1a4cb60ed840/96fa5116d322417482ab441e9effef7a.png?imwidth=300;;1;;;;;;;;;;;;;;;;;
177;1;Koszula - khaki;Koszule;150;1;137;1;;25;2022-12-21;2022-12-24;;;;Denim Culture;;;;;;;;0,03;;;69;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/fb3fa2b933064c18afa29ffeba941827/2dad5d853751423b952bb33a36685e1e.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
178;1;Koszula - stone blue denim;Koszule;103;1;94;1;;25;2022-12-21;2022-12-24;;;;TOM TAILOR DENIM;;;;;;;;0,56;;;37;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/addb8a6b1aae4fdbab1906b9b5a1960f/7cb989fd98fa4e44833771c360e8d889.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
179;1;LONG SLEEVE SPORT SHIRT - Koszula - polo black;Koszule;402;1;365;1;;25;2022-12-21;2022-12-24;;;;Polo Ralph Lauren;;;;;;;;0,32;;;74;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/d776f914f9c940adb1ba0a84dfce713d/38ca36f393574942adb986da27e34721.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
180;1;ALBION - Koszula - weiss;Koszule;175;1;159;1;;25;2022-12-21;2022-12-24;;;;Denim Culture;;;;;;;;0,24;;;44;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/0bec41930b19440a883897da0f89126b/354dabe80d564f8b8d9a4a23984e4f09.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
181;1;PAISLEY ARLETTE - Koszula - dark navy;Koszule;130;1;118;1;;25;2022-12-21;2022-12-24;;;;Lancerto;;;;;;;;0,42;;;11;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/1cfd2813d47046af9b56b16693628cb0/40ec4e4f16354cc3a0fddf95440638d9.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
182;1;DPNEW CHECK  - Koszula - red/navy;Koszule;109;1;99;1;;25;2022-12-21;2022-12-24;;;;Denim Project;;;;;;;;0,45;;;96;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/481d64c8c24d4590887ed4709f15c050/1d9f97a788624459963e38068d5585ba.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
183;1;Koszula - navy;Koszule;150;1;137;1;;25;2022-12-21;2022-12-24;;;;Denim Culture;;;;;;;;0,21;;;60;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/8430d030db3447b28015c268af1ed930/960f529cde0a476fba806b729d86ce34.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
184;1;ESMAR  - Koszula - army mix;Koszule;210;1;191;1;;25;2022-12-21;2022-12-24;;;;U.S. Polo Assn.;;;;;;;;0,9;;;18;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/02af0eb3e9fe47888421de1012cf09d1/9fce09fb369e49c58a55074b6032e6db.jpg?imwidth=300&filter=packshot;;1;;;;;;;;;;;;;;;;;
185;1;CHARLES  - Koszula - khaki;Koszule;146;1;133;1;;25;2022-12-21;2022-12-24;;;;TATUUM;;;;;;;;0,85;;;32;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/a80300dbaf524ab4ae57c429d348e051/eb0ba52f6d814890aceb4a6f147d3965.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
186;1;RIVETED - Koszula - purple storm;Koszule;153;1;139;1;;25;2022-12-21;2022-12-24;;;;Lee;;;;;;;;0,35;;;81;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/9a06e9e86dfd4d8080a41b208777a164/978b3331d7bb4676b6335a26b24026f6.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
187;1;Koszula - khaki;Koszule;96;1;87;1;;25;2022-12-21;2022-12-24;;;;DeFacto;;;;;;;;0,71;;;31;;;;;;;;;;;;;;;;;1;;;1;https://img01.ztat.net/article/spp-media-p1/158fa9f743ad4bb5b173ad6bebee03c7/af412558ea73477c9915b79bd01e2c66.jpg?imwidth=300;;1;;;;;;;;;;;;;;;;;
